page,id,title,url,path,header_image_url,annotation_count,pyongs_count,primaryartist_id,primaryartist_name,primaryartist_url,primaryartist_imageurl
51,2880019,Gets You Wondering,https://genius.com/La-salami-gets-you-wondering-lyrics,/La-salami-gets-you-wondering-lyrics,https://images.genius.com/3c0e1d271ee42079952dd47e62c69838.1000x667x1.jpg,0,,635610,L.A Salami,https://genius.com/artists/La-salami,https://images.genius.com/d0184a24d979ba4ffdbb0f0eb542cf28.1000x1000x1.png
51,2990668,Salamalek,https://genius.com/Zaho-salamalek-lyrics,/Zaho-salamalek-lyrics,https://images.genius.com/73526ebd3b23d1a8c43f9f2e73beff32.960x960x1.jpg,5,,11629,Zaho,https://genius.com/artists/Zaho,https://s3.amazonaws.com/rapgenius/1381194596_un-nouvel-album-plein-de-promesse.jpg
51,1086004,Sálvame,https://genius.com/Rbd-salvame-lyrics,/Rbd-salvame-lyrics,https://images.genius.com/42d7318e162bdc7533dd503259d9a9f3.500x500x1.jpg,2,,48433,RBD,https://genius.com/artists/Rbd,https://images.genius.com/0735ddd5bbafcaa91a57ff18b6fdc2d2.623x623x1.jpg
51,2879345,Deformation Days,https://genius.com/La-salami-deformation-days-annotated,/La-salami-deformation-days-annotated,https://images.genius.com/3c0e1d271ee42079952dd47e62c69838.1000x667x1.jpg,0,,635610,L.A Salami,https://genius.com/artists/La-salami,https://images.genius.com/d0184a24d979ba4ffdbb0f0eb542cf28.1000x1000x1.png
51,984049,Salamanders And Worms,https://genius.com/Tides-of-man-salamanders-and-worms-lyrics,/Tides-of-man-salamanders-and-worms-lyrics,https://images.genius.com/bc2436ca3b8b8b29bbb348472ff70ea4.1000x1000x1.jpg,1,,353366,Tides of Man,https://genius.com/artists/Tides-of-man,https://images.genius.com/5dbe9cc1d070e4de4295ef3582f8366b.399x399x1.jpg
51,2673924,Clash of the Classes 2016 - Juniors,https://genius.com/Salaar-clash-of-the-classes-2016-juniors-lyrics,/Salaar-clash-of-the-classes-2016-juniors-lyrics,https://images.genius.com/7cbd4f5ca504fdfc13e3a802fe0e7773.1000x563x1.png,35,,842445,SALAAR,https://genius.com/artists/Salaar,https://assets.genius.com/images/default_avatar_300.png?1491928287
51,2820204,Salam u alekum,https://genius.com/Kurdo-salam-u-alekum-lyrics,/Kurdo-salam-u-alekum-lyrics,https://images.genius.com/9591914a4459fa629e7fdf23173dfbd0.1000x600x1.png,0,,20337,Kurdo,https://genius.com/artists/Kurdo,https://images.genius.com/9591914a4459fa629e7fdf23173dfbd0.1000x600x1.png
51,2879329,Def(a)ormation Days,https://genius.com/La-salami-defaormation-days-annotated,/La-salami-defaormation-days-annotated,https://images.genius.com/3c0e1d271ee42079952dd47e62c69838.1000x667x1.jpg,0,,635610,L.A Salami,https://genius.com/artists/La-salami,https://images.genius.com/d0184a24d979ba4ffdbb0f0eb542cf28.1000x1000x1.png
51,3049561,Yalla Bye! \ Salamat - יאללה ביי! \ סלאמת,https://genius.com/Numi-israel-yalla-bye-salamat-lyrics,/Numi-israel-yalla-bye-salamat-lyrics,https://images.genius.com/60d8820871b4f60224be682edeb4e693.1000x562x1.jpg,0,,1070014,NUMI - נומי (Israel),https://genius.com/artists/Numi-israel,https://assets.genius.com/images/default_avatar_300.png?1491928287
51,2385383,1 På Miljon,https://genius.com/Salam-alsamawi-1-pa-miljon-lyrics,/Salam-alsamawi-1-pa-miljon-lyrics,https://images.rapgenius.com/3cdc7b8c8e2f121b9bc72d37cf20445f.960x960x1.jpg,6,,617346,Salam Alsamawi,https://genius.com/artists/Salam-alsamawi,https://assets.genius.com/images/default_avatar_300.png?1491928287
52,710820,El estudiante de Salamanca: Parte Primera (English Translation),https://genius.com/Jose-de-espronceda-el-estudiante-de-salamanca-parte-primera-english-translation-annotated,/Jose-de-espronceda-el-estudiante-de-salamanca-parte-primera-english-translation-annotated,https://images.rapgenius.com/391a70d24a1e458008dcebf927732019.1000x664x1.jpg,6,2,331172,José de Espronceda,https://genius.com/artists/Jose-de-espronceda,https://images.genius.com/39ffc66ce3df87549cdf6a2940913a09.411x485x1.jpg
52,438103,The Salaminizer,https://genius.com/Gwar-the-salaminizer-lyrics,/Gwar-the-salaminizer-lyrics,https://images.genius.com/67df62632bc996b546f800a687faf420.500x500x1.jpg,8,,54588,GWAR,https://genius.com/artists/Gwar,https://images.genius.com/bccd1b073ae8bd4a4d9e3aa67e2e0ab2.1000x715x1.jpg
52,1845625,Ya Nabi Salam Alayka (Arabic Version),https://genius.com/Maher-zain-ya-nabi-salam-alayka-arabic-version-lyrics,/Maher-zain-ya-nabi-salam-alayka-arabic-version-lyrics,https://i.genius.com/f921c8e67fecc8e4945b76c32af037ef603b4d7c?url=http%3A%2F%2Fhanafieattazikie.com%2Fwp-content%2Fuploads%2F2015%2F12%2F0maherzain.jpg,1,,120922,Maher Zain,https://genius.com/artists/Maher-zain,https://i.genius.com/f921c8e67fecc8e4945b76c32af037ef603b4d7c?url=http%3A%2F%2Fhanafieattazikie.com%2Fwp-content%2Fuploads%2F2015%2F12%2F0maherzain.jpg
52,2972755,Salvami,https://genius.com/Axos-salvami-lyrics,/Axos-salvami-lyrics,https://images.genius.com/c6fdd1501d903b3b1b57843e9c36d54b.960x960x1.jpg,10,,584386,Axos,https://genius.com/artists/Axos,https://s3.amazonaws.com/filepicker-images-rapgenius/kQvn2WoSJC8SBhwTJQQw_14355807_891617334301750_1276453743061437129_n.jpg
52,2148408,Salam Aleykoum,https://genius.com/Salut-cest-cool-salam-aleykoum-lyrics,/Salut-cest-cool-salam-aleykoum-lyrics,https://images.genius.com/951bfaea54707a361f441564e5dd4c9a.800x533x1.jpg,1,,229932,Salut c'est cool,https://genius.com/artists/Salut-cest-cool,https://images.genius.com/951bfaea54707a361f441564e5dd4c9a.800x533x1.jpg
52,2833852,Salamandra,https://genius.com/Na-roots-salamandra-lyrics,/Na-roots-salamandra-lyrics,https://images.genius.com/4c02937abb6452d5138da67fb9da10f1.960x960x1.jpg,2,,569890,NA Roots,https://genius.com/artists/Na-roots,https://assets.genius.com/images/default_avatar_300.png?1491928287
52,2818894,Black Salami,https://genius.com/Black-salami-black-salami-annotated,/Black-salami-black-salami-annotated,https://images.genius.com/6305c08d84c5e39887c8b91b190955c7.480x480x1.jpg,2,1,977191,Black Salami,https://genius.com/artists/Black-salami,https://assets.genius.com/images/default_avatar_300.png?1491928287
